anio,mes,indice_tiempo,provincia,produccion_petroleo_promedio_dia_m3
2025,4,2025-04,Jujuy,27.1083333333333
2025,4,2025-04,La Pampa,1828.61506666667
2025,4,2025-04,Mendoza,8616.61093333333
2025,4,2025-04,Neuquén,72255.9928477667
2025,4,2025-04,Rio Negro,3436.64921333333
2025,4,2025-04,Salta,360.424013236667
2025,4,2025-04,Santa Cruz,10068.2947660343
2025,4,2025-04,Tierra del Fuego,467.810933333333
2025,5,2025-05,Chubut,19980.3353870968
2025,5,2025-05,Estado Nacional,733.873161290323
2025,5,2025-05,Formosa,85.5529032258064
2025,5,2025-05,Jujuy,27.240064516129
2025,5,2025-05,La Pampa,1795.899
2025,5,2025-05,Mendoza,8554.67709677419
2025,5,2025-05,Neuquén,73516.3210260323
2025,5,2025-05,Rio Negro,3299.35809677419
2025,5,2025-05,Salta,339.313657858065
2025,5,2025-05,Santa Cruz,10064.0695171252
2025,5,2025-05,Tierra del Fuego,498.515516129032
2025,6,2025-06,Chubut,19873.55684
2025,6,2025-06,Estado Nacional,794.939466666667
2025,6,2025-06,Formosa,84.3363333333333
2025,6,2025-06,Jujuy,27.2415
2025,6,2025-06,La Pampa,1780.10966666667
2025,6,2025-06,Mendoza,8493.44516666667
2025,6,2025-06,Neuquén,78249.8852657
2025,6,2025-06,Rio Negro,3266.98426666667
2025,6,2025-06,Salta,270.646451919444
2025,6,2025-06,Santa Cruz,9878.06923346667
2025,6,2025-06,Tierra del Fuego,514.4013
2025,7,2025-07,Chubut,19619.2492258065
2025,7,2025-07,Estado Nacional,793.008258064516
2025,7,2025-07,Formosa,85.0087096774194
2025,7,2025-07,Jujuy,27.1533548387097
2025,7,2025-07,La Pampa,1756.06477419355
2025,7,2025-07,Mendoza,8360.69470013086
2025,7,2025-07,Neuquén,83480.0459573934
2025,7,2025-07,Rio Negro,3232.23341935484
2025,7,2025-07,Salta,264.232811640323
2025,7,2025-07,Santa Cruz,9909.37341722581
2025,7,2025-07,Tierra del Fuego,513.935419354839
2025,8,2025-08,Chubut,19557.8312645161
2025,8,2025-08,Estado Nacional,790.650387096774
2025,8,2025-08,Formosa,80.0706451612903
2025,8,2025-08,Jujuy,26.8382903225806
2025,8,2025-08,La Pampa,1731.20651612903
2025,8,2025-08,Mendoza,8205.94352099525
2025,8,2025-08,Neuquén,86129.5114652305
2025,8,2025-08,Rio Negro,2940.17777419355
2025,8,2025-08,Salta,237.031224696774
2025,8,2025-08,Santa Cruz,9735.64809801613
2025,8,2025-08,Tierra del Fuego,501.446806451613
2025,9,2025-09,Chubut,19509.6079333333
2025,9,2025-09,Estado Nacional,761.983733333333
2025,9,2025-09,Formosa,80.8366666666667
2025,9,2025-09,Jujuy,27.2441666666667
2025,9,2025-09,La Pampa,1723.1277
2025,9,2025-09,Mendoza,8292.52634971008
2025,9,2025-09,Neuquén,89088.1161588755
2025,9,2025-09,Rio Negro,2925.9731
2025,9,2025-09,Salta,227.225335119444
2025,9,2025-09,Santa Cruz,9511.84299871667
2025,9,2025-09,Tierra del Fuego,427.110933333333
2025,10,2025-10,Chubut,19399.8963064516
2025,10,2025-10,Estado Nacional,687.116580645161
2025,10,2025-10,Formosa,80.3609677419355
2025,10,2025-10,Jujuy,28.3176129032258
2025,10,2025-10,La Pampa,1748.26177419355
2025,10,2025-10,Mendoza,8218.87134845532
2025,10,2025-10,Neuquén,92280.0648156278
2025,10,2025-10,Rio Negro,2843.29290322581
2025,10,2025-10,Salta,218.920935483871
2025,10,2025-10,Santa Cruz,9346.06461247742
2025,10,2025-10,Tierra del Fuego,423.875290322581
2025,11,2025-11,Chubut,18392.0097866667
2025,11,2025-11,Estado Nacional,691.389066666667
2025,11,2025-11,Formosa,74.57
2025,11,2025-11,Jujuy,28.5488
2025,11,2025-11,La Pampa,1721.49406666667
2025,11,2025-11,Mendoza,8172.45274264249
2025,11,2025-11,Neuquén,92532.9494471861
2025,11,2025-11,Rio Negro,3375.77123333333
2025,11,2025-11,Salta,217.017533333333
2025,11,2025-11,Santa Cruz,9264.56290043
2025,11,2025-11,Tierra del Fuego,406.792733333333
2025,12,2025-12,Chubut,19146.4367741935
2025,12,2025-12,Estado Nacional,673.942322580645
2025,12,2025-12,Formosa,74.8612903225806
2025,12,2025-12,Jujuy,27.8845161290323
2025,12,2025-12,La Pampa,1685.27525806452
2025,12,2025-12,Mendoza,8182.09895301423
2025,12,2025-12,Neuquén,94633.5588492116
2025,12,2025-12,Rio Negro,3677.40203225806
2025,12,2025-12,Salta,217.687774474194
2025,12,2025-12,Santa Cruz,8181.51120895123
2025,12,2025-12,Tierra del Fuego,447.815903225806
2026,1,2026-01,Chubut,92.9458064516129
2026,1,2026-01,Formosa,72.4141935483871
2026,1,2026-01,Mendoza,182.139290322581
2026,1,2026-01,Neuquén,6105.17812903226
2026,1,2026-01,Rio Negro,1386.91690322581
2026,1,2026-01,Salta,16.7443698
2026,1,2026-01,Santa Cruz,285.152258064516
