anio,mes,indice_tiempo,provincia,produccion_gas_promedio_dia_mm3
2025,5,2025-05,Mendoza,1389.96461290323
2025,5,2025-05,Neuquén,102375.520903226
2025,5,2025-05,Rio Negro,2776.10982258065
2025,5,2025-05,Salta,3185.42874193548
2025,5,2025-05,Santa Cruz,7999.73629032258
2025,5,2025-05,Tierra del Fuego,3964.52348387097
2025,6,2025-06,Chubut,6223.48786666667
2025,6,2025-06,Estado Nacional,20829.4132333333
2025,6,2025-06,Formosa,10.9666666666667
2025,6,2025-06,Jujuy,8.28266666666667
2025,6,2025-06,La Pampa,486.408666666667
2025,6,2025-06,Mendoza,1340.7248
2025,6,2025-06,Neuquén,112889.014833333
2025,6,2025-06,Rio Negro,2703.50962666667
2025,6,2025-06,Salta,3107.88353333333
2025,6,2025-06,Santa Cruz,7794.45583333333
2025,6,2025-06,Tierra del Fuego,3956.9952
2025,7,2025-07,Chubut,6348.97767741935
2025,7,2025-07,Estado Nacional,20540.9709032258
2025,7,2025-07,Formosa,10.9354838709677
2025,7,2025-07,Jujuy,8.14032258064516
2025,7,2025-07,La Pampa,472.210774193548
2025,7,2025-07,Mendoza,1458.40316516129
2025,7,2025-07,Neuquén,114495.502317097
2025,7,2025-07,Rio Negro,2596.64391612903
2025,7,2025-07,Salta,3055.91061290323
2025,7,2025-07,Santa Cruz,7725.17593548387
2025,7,2025-07,Tierra del Fuego,4048.72448387097
2025,8,2025-08,Chubut,6135.8210516129
2025,8,2025-08,Estado Nacional,19787.419483871
2025,8,2025-08,Formosa,11.0322580645161
2025,8,2025-08,Jujuy,7.99290322580645
2025,8,2025-08,La Pampa,462.668580645161
2025,8,2025-08,Mendoza,1354.58167741935
2025,8,2025-08,Neuquén,113243.615741935
2025,8,2025-08,Rio Negro,2582.11990322581
2025,8,2025-08,Salta,2989.92358064516
2025,8,2025-08,Santa Cruz,7590.02232258065
2025,8,2025-08,Tierra del Fuego,3933.65703225806
2025,9,2025-09,Chubut,5984.10833333333
2025,9,2025-09,Estado Nacional,18576.1513666667
2025,9,2025-09,Formosa,11.03
2025,9,2025-09,Jujuy,8.89133333333333
2025,9,2025-09,La Pampa,459.9948
2025,9,2025-09,Mendoza,1329.05166666667
2025,9,2025-09,Neuquén,95707.2063
2025,9,2025-09,Rio Negro,2603.38826666667
2025,9,2025-09,Salta,2922.88343333333
2025,9,2025-09,Santa Cruz,7542.4203
2025,9,2025-09,Tierra del Fuego,3502.3222
2025,10,2025-10,Chubut,6111.63847741935
2025,10,2025-10,Estado Nacional,17430.7963225806
2025,10,2025-10,Formosa,11
2025,10,2025-10,Jujuy,9.25387096774194
2025,10,2025-10,La Pampa,466.799193548387
2025,10,2025-10,Mendoza,1239.56551612903
2025,10,2025-10,Neuquén,82647.9741612903
2025,10,2025-10,Rio Negro,2574.87119354839
2025,10,2025-10,Salta,2843.82141935484
2025,10,2025-10,Santa Cruz,7186.38161290323
2025,10,2025-10,Tierra del Fuego,3453.20012903226
2025,11,2025-11,Chubut,5885.54606666667
2025,11,2025-11,Estado Nacional,18376.4876
2025,11,2025-11,Formosa,11.0333333333333
2025,11,2025-11,Jujuy,9.17233333333333
2025,11,2025-11,La Pampa,456.3909
2025,11,2025-11,Mendoza,1154.59153333333
2025,11,2025-11,Neuquén,81256.7661666667
2025,11,2025-11,Rio Negro,2542.43153333333
2025,11,2025-11,Salta,2763.76943333333
2025,11,2025-11,Santa Cruz,6935.63886666667
2025,11,2025-11,Tierra del Fuego,2825.74956666667
2025,12,2025-12,Chubut,5921.73579677419
2025,12,2025-12,Estado Nacional,17886.3164516129
2025,12,2025-12,Formosa,11.0003225806452
2025,12,2025-12,Jujuy,8.99838709677419
2025,12,2025-12,La Pampa,455.671967741935
2025,12,2025-12,Mendoza,1134.184
2025,12,2025-12,Neuquén,90826.8823548387
2025,12,2025-12,Rio Negro,2537.44487096774
2025,12,2025-12,Salta,2720.74383870968
2025,12,2025-12,Santa Cruz,6641.99629032258
2025,12,2025-12,Tierra del Fuego,3534.24874193548
2026,1,2026-01,Chubut,5846.35544193548
2026,1,2026-01,Estado Nacional,17548.1039354839
2026,1,2026-01,Formosa,9.70967741935484
2026,1,2026-01,Jujuy,8.70774193548387
2026,1,2026-01,La Pampa,451.701483870968
2026,1,2026-01,Mendoza,1166.74480645161
2026,1,2026-01,Neuquén,91277.4373548387
2026,1,2026-01,Rio Negro,2453.03296774194
2026,1,2026-01,Salta,2709.08735483871
2026,1,2026-01,Santa Cruz,6612.12477419355
2026,1,2026-01,Tierra del Fuego,3534.46277419355
2026,2,2026-02,Chubut,5674.06871428571
2026,2,2026-02,Estado Nacional,19330.80575
2026,2,2026-02,Formosa,9
2026,2,2026-02,Jujuy,8.40214285714286
2026,2,2026-02,La Pampa,430.282535714286
2026,2,2026-02,Mendoza,1137.98314285714
2026,2,2026-02,Neuquén,97790.7662857143
2026,2,2026-02,Rio Negro,2360.8915
2026,2,2026-02,Salta,2703.61942857143
2026,2,2026-02,Santa Cruz,6678.32346428571
2026,2,2026-02,Tierra del Fuego,3903.99278571429
2026,3,2026-03,Chubut,5413.39106451613
2026,3,2026-03,Estado Nacional,18345.4010645161
2026,3,2026-03,Formosa,8.96774193548387
2026,3,2026-03,Jujuy,8.44677419354839
2026,3,2026-03,La Pampa,419.555612903226
2026,3,2026-03,Mendoza,928.027258064516
2026,3,2026-03,Neuquén,100911.793258065
2026,3,2026-03,Rio Negro,2241.36825806452
2026,3,2026-03,Salta,2684.44838709677
2026,3,2026-03,Santa Cruz,6428.79238709677
2026,3,2026-03,Tierra del Fuego,3675.75712903226
2026,4,2026-04,Chubut,0
2026,4,2026-04,Neuquén,0
2026,4,2026-04,Rio Negro,0
2026,4,2026-04,Salta,0
2026,4,2026-04,Santa Cruz,0
