periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2010-12,2010-12-01,2010,12,gas,cuenca,AUSTRAL,promedio_diario,27175.1351935484,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,CUYANA,promedio_diario,165.72927516129,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,GOLFO SAN JORGE,promedio_diario,12023.5499725806,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,NEUQUINA,promedio_diario,69942.2052593548,Producción de gas promedio diaria por cuenca
2010-12,2010-12-01,2010,12,gas,cuenca,NOROESTE,promedio_diario,13503.8200967742,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,AUSTRAL,promedio_diario,26369.6870645161,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,CUYANA,promedio_diario,167.753799032258,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14015.6716087097,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,NEUQUINA,promedio_diario,69336.8637096774,Producción de gas promedio diaria por cuenca
2011-01,2011-01-01,2011,1,gas,cuenca,NOROESTE,promedio_diario,13237.6370967742,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,AUSTRAL,promedio_diario,27123.4563214286,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,CUYANA,promedio_diario,171.873503571429,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14085.5187242857,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,NEUQUINA,promedio_diario,69115.7422142857,Producción de gas promedio diaria por cuenca
2011-02,2011-02-01,2011,2,gas,cuenca,NOROESTE,promedio_diario,12967.6861428571,Producción de gas promedio diaria por cuenca
2011-03,2011-03-01,2011,3,gas,cuenca,AUSTRAL,promedio_diario,25868.3208709677,Producción de gas promedio diaria por cuenca
