periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2010-01,2010-01-01,2010,1,gas,provincia,Salta,promedio_diario,15951.1497096774,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Santa Cruz,promedio_diario,13149.882616129,Producción de gas promedio diaria por provincia
2010-01,2010-01-01,2010,1,gas,provincia,Tierra del Fuego,promedio_diario,10935.2804193548,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Chubut,promedio_diario,9602.7981,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Estado Nacional,promedio_diario,8332.25864285714,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Formosa,promedio_diario,106.511428571429,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Jujuy,promedio_diario,12.3010714285714,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,La Pampa,promedio_diario,1251.91028571429,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Mendoza,promedio_diario,6156.26274285714,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Neuquén,promedio_diario,61472.4324360714,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Rio Negro,promedio_diario,2153.72164285714,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Salta,promedio_diario,15654.0308928571,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Santa Cruz,promedio_diario,13327.1527357143,Producción de gas promedio diaria por provincia
2010-02,2010-02-01,2010,2,gas,provincia,Tierra del Fuego,promedio_diario,11285.8249285714,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Chubut,promedio_diario,9396.37730322581,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Estado Nacional,promedio_diario,8886.4585483871,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Formosa,promedio_diario,101.083548387097,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Jujuy,promedio_diario,13.0770967741935,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,La Pampa,promedio_diario,1251.58580645161,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Mendoza,promedio_diario,6130.27323548387,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Neuquén,promedio_diario,60331.1839064516,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Rio Negro,promedio_diario,2176.91593548387,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Salta,promedio_diario,14805.9682580645,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Santa Cruz,promedio_diario,13241.5693419355,Producción de gas promedio diaria por provincia
2010-03,2010-03-01,2010,3,gas,provincia,Tierra del Fuego,promedio_diario,10864.3593548387,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Chubut,promedio_diario,8983.19905666667,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Estado Nacional,promedio_diario,8063.89543333333,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Formosa,promedio_diario,102.09,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Jujuy,promedio_diario,13.2313333333333,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,La Pampa,promedio_diario,1267.60576666667,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Mendoza,promedio_diario,6196.73512333333,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Neuquén,promedio_diario,60968.6245186667,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Rio Negro,promedio_diario,2302.51153333333,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Salta,promedio_diario,15358.0366333333,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Santa Cruz,promedio_diario,12123.5548966667,Producción de gas promedio diaria por provincia
2010-04,2010-04-01,2010,4,gas,provincia,Tierra del Fuego,promedio_diario,11775.9139666667,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Chubut,promedio_diario,9821.86834193548,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Estado Nacional,promedio_diario,8515.65496774194,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Formosa,promedio_diario,95.0445161290323,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Jujuy,promedio_diario,13.2041935483871,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,La Pampa,promedio_diario,1310.26958064516,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Mendoza,promedio_diario,6329.16601935484,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Neuquén,promedio_diario,63296.0247129032,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Rio Negro,promedio_diario,2515.32603225806,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Salta,promedio_diario,15216.9442903226,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Santa Cruz,promedio_diario,12657.5824419355,Producción de gas promedio diaria por provincia
2010-05,2010-05-01,2010,5,gas,provincia,Tierra del Fuego,promedio_diario,12718.7710322581,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Chubut,promedio_diario,9960.704001,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Estado Nacional,promedio_diario,11325.6713333333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Formosa,promedio_diario,89.7373333333333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Jujuy,promedio_diario,12.6993333333333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,La Pampa,promedio_diario,1281.08536666667,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Mendoza,promedio_diario,6317.89769533333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Neuquén,promedio_diario,62938.9235653333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Rio Negro,promedio_diario,2603.66013333333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Salta,promedio_diario,15255.2396,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Santa Cruz,promedio_diario,12267.6987053333,Producción de gas promedio diaria por provincia
2010-06,2010-06-01,2010,6,gas,provincia,Tierra del Fuego,promedio_diario,11372.5424,Producción de gas promedio diaria por provincia
2010-07,2010-07-01,2010,7,gas,provincia,Chubut,promedio_diario,9907.12953387097,Producción de gas promedio diaria por provincia
